iteration,x,y
30,40.1755,31.4477
30,43.8697,28.476
30,44.562,32.8775
30,30.83,46.0499
30,48.3507,29.8505
30,26.9063,48.5231
30,48.6876,34.1512
30,34.7008,48.3569
30,52.9689,35.5575
30,38.2979,50.9912
30,53.006,31.352
30,31.1977,50.8702
30,41.1026,53.3917
30,57.3075,37.0975
30,57.728,32.9884
30,35.1771,53.6232
30,61.4329,38.7199
30,45.1673,57.0324
30,38.2451,56.2006
30,62.2175,34.7201
30,48.0947,59.4217
30,66.1761,40.717
30,42.6596,60.1502
30,67.3705,36.8775
30,52.3879,62.7603
30,74.2524,44.1766
30,69.7097,42.222
30,45.8413,62.7387
30,71.206,38.5116
30,55.4678,65.398
30,78.2843,45.7182
30,50.4942,66.3722
30,80.5404,42.2326
30,76.1383,40.6304
30,82.5185,46.8222
30,58.7008,68.6848
30,85.188,43.2072
30,87.3215,47.4729
30,53.7707,69.3107
30,90.4277,43.686
30,81.124,60.9932
30,90.6451,47.7036
30,84.3149,57.3433
30,87.7945,55.3601
30,79.244,64.9548
30,94.04,43.8596
30,92.1597,54.998
30,89.2091,59.1106
30,85.0943,62.2932
30,96.0439,47.9853
30,61.6289,72.0608
30,78.3444,69.3116
30,82.9417,66.5236
30,100.14,48.5954
30,96.5363,56.0854
30,93.5232,59.332
30,99.8763,44.435
30,82.2404,71.2952
30,103.648,51.6481
30,101.059,57.7499
30,103.945,55.4962
30,78.3116,73.8709
30,104.086,45.9864
30,98.0225,60.9287
30,64.3234,75.6988
30,102.796,62.1913
30,107.33,50.0588
30,107.119,59.5382
30,107.979,54.2003
30,82.5679,76.2332
30,78.8819,78.6608
30,83.4175,81.401
31,105.248,58.8479
31,20.8908,20.0795
31,5.93326,21.9732
31,12.6092,16.5164
31,5.93326,21.9732
31,8.65373,18.4672
31,16.094,17.3244
31,4.25935,26.8851
31,3.26944,31.7401
31,6.28134,34.7881
31,36.0161,29.7178
31,28.1973,25.1432
31,24.0874,22.2952
31,31.6647,27.3519
31,22.6593,42.226
31,14.2761,38.8948
31,9.55183,36.8687
31,18.9057,40.7292
31,25.9213,43.6331
31,22.1011,16.0886
31,2.26032,20.389
31,0.360499,25.7501
31,2.26032,20.389
31,-0.841861,31.1177
31,12.6446,12.5174
31,4.93557,16.3425
31,8.88128,13.4509
31,18.4369,13.994
31,30.2451,21.7003
31,26.578,19.157
31,34.8013,24.5556
31,13.8348,43.0317
31,4.04855,38.1315
31,8.84898,40.9443
31,0.948021,35.2607
31,21.4957,46.0737
31,17.9169,44.6374
31,39.1675,26.7556
31,40.1755,31.4477
31,43.8697,28.476
31,44.562,32.8775
31,30.83,46.0499
31,48.3507,29.8505
31,26.9063,48.5231
31,48.6876,34.1512
31,34.7008,48.3569
31,52.9689,35.5575
31,38.2979,50.9912
31,53.006,31.352
31,31.1977,50.8702
31,41.1026,53.3917
31,57.3075,37.0975
31,57.728,32.9884
31,35.1771,53.6232
31,61.4329,38.7199
31,45.1673,57.0324
31,38.2451,56.2006
31,62.2175,34.7201
31,48.0947,59.4217
31,66.1761,40.717
31,42.6596,60.1502
31,67.3705,36.8775
31,52.3879,62.7603
31,74.2524,44.1766
31,69.7097,42.222
31,45.8413,62.7387
31,71.206,38.5116
31,55.4678,65.398
31,78.2843,45.7182
31,50.4942,66.3722
31,80.5404,42.2326
31,76.1383,40.6304
31,82.5185,46.8222
31,58.7008,68.6848
31,85.188,43.2072
31,87.3215,47.4729
31,53.7707,69.3107
31,90.4277,43.686
31,81.124,60.9932
31,90.6451,47.7036
31,84.3149,57.3433
31,87.7945,55.3601
31,79.244,64.9548
31,94.04,43.8596
31,92.1597,54.998
31,89.2091,59.1106
31,85.0943,62.2932
31,96.0439,47.9853
31,61.6289,72.0608
31,78.3444,69.3116
31,82.9417,66.5236
31,100.14,48.5954
31,96.5363,56.0854
31,93.5232,59.332
31,99.8763,44.435
31,82.2404,71.2952
31,103.648,51.6481
31,101.059,57.7499
31,103.945,55.4962
31,78.3116,73.8709
31,104.086,45.9864
31,98.0225,60.9287
31,64.3234,75.6988
31,102.796,62.1913
31,107.33,50.0588
31,107.119,59.5382
31,107.979,54.2003
31,82.5679,76.2332
31,78.8819,78.6608
31,83.4175,81.401
31,79.5723,82.6215
31,84.1168,85.7086
32,104.09,59.9703
32,20.8908,20.0795
32,5.93326,21.9732
32,12.6092,16.5164
32,5.93326,21.9732
32,8.65373,18.4672
32,16.094,17.3244
32,4.25935,26.8851
32,3.26944,31.7401
32,6.28134,34.7881
32,36.0161,29.7178
32,28.1973,25.1432
32,24.0874,22.2952
32,31.6647,27.3519
32,22.6593,42.226
32,14.2761,38.8948
32,9.55183,36.8687
32,18.9057,40.7292
32,25.9213,43.6331
32,22.1011,16.0886
32,2.26032,20.389
32,0.360499,25.7501
32,2.26032,20.389
32,-0.841861,31.1177
32,12.6446,12.5174
32,4.93557,16.3425
32,8.88128,13.4509
32,18.4369,13.994
32,30.2451,21.7003
32,26.578,19.157
32,34.8013,24.5556
32,13.8348,43.0317
32,4.04855,38.1315
32,8.84898,40.9443
32,0.948021,35.2607
32,21.4957,46.0737
32,17.9169,44.6374
32,39.1675,26.7556
32,40.1755,31.4477
32,43.8697,28.476
32,44.562,32.8775
32,30.83,46.0499
32,48.3507,29.8505
32,26.9063,48.5231
32,48.6876,34.1512
32,34.7008,48.3569
32,52.9689,35.5575
32,38.2979,50.9912
32,53.006,31.352
32,31.1977,50.8702
32,41.1026,53.3917
32,57.3075,37.0975
32,57.728,32.9884
32,35.1771,53.6232
32,61.4329,38.7199
32,45.1673,57.0324
32,38.2451,56.2006
32,62.2175,34.7201
32,48.0947,59.4217
32,66.1761,40.717
32,42.6596,60.1502
32,67.3705,36.8775
32,52.3879,62.7603
32,74.2524,44.1766
32,69.7097,42.222
32,45.8413,62.7387
32,71.206,38.5116
32,55.4678,65.398
32,78.2843,45.7182
32,50.4942,66.3722
32,80.5404,42.2326
32,76.1383,40.6304
32,82.5185,46.8222
32,58.7008,68.6848
32,85.188,43.2072
32,87.3215,47.4729
32,53.7707,69.3107
32,90.4277,43.686
32,81.124,60.9932
32,90.6451,47.7036
32,84.3149,57.3433
32,87.7945,55.3601
32,79.244,64.9548
32,94.04,43.8596
32,92.1597,54.998
32,89.2091,59.1106
32,85.0943,62.2932
32,96.0439,47.9853
32,61.6289,72.0608
32,78.3444,69.3116
32,82.9417,66.5236
32,100.14,48.5954
32,96.5363,56.0854
32,93.5232,59.332
32,99.8763,44.435
32,82.2404,71.2952
32,103.648,51.6481
32,101.059,57.7499
32,103.945,55.4962
32,78.3116,73.8709
32,104.086,45.9864
32,98.0225,60.9287
32,64.3234,75.6988
32,102.796,62.1913
32,107.33,50.0588
32,107.119,59.5382
32,107.979,54.2003
32,82.5679,76.2332
32,78.8819,78.6608
32,83.4175,81.401
32,79.5723,82.6215
32,84.1168,85.7086
33,102.475,60.1601
33,20.8908,20.0795
33,5.93326,21.9732
33,12.6092,16.5164
33,5.93326,21.9732
33,8.65373,18.4672
33,16.094,17.3244
33,4.25935,26.8851
33,3.26944,31.7401
33,6.28134,34.7881
33,36.0161,29.7178
33,28.1973,25.1432
33,24.0874,22.2952
33,31.6647,27.3519
33,22.6593,42.226
33,14.2761,38.8948
33,9.55183,36.8687
33,18.9057,40.7292
33,25.9213,43.6331
33,22.1011,16.0886
33,2.26032,20.389
33,0.360499,25.7501
33,2.26032,20.389
33,-0.841861,31.1177
33,12.6446,12.5174
33,4.93557,16.3425
33,8.88128,13.4509
33,18.4369,13.994
33,30.2451,21.7003
33,26.578,19.157
33,34.8013,24.5556
33,13.8348,43.0317
33,4.04855,38.1315
33,8.84898,40.9443
33,0.948021,35.2607
33,21.4957,46.0737
33,17.9169,44.6374
33,39.1675,26.7556
33,40.1755,31.4477
33,43.8697,28.476
33,44.562,32.8775
33,30.83,46.0499
33,48.3507,29.8505
33,26.9063,48.5231
33,48.6876,34.1512
33,34.7008,48.3569
33,52.9689,35.5575
33,38.2979,50.9912
33,53.006,31.352
33,31.1977,50.8702
33,41.1026,53.3917
33,57.3075,37.0975
33,57.728,32.9884
33,35.1771,53.6232
33,61.4329,38.7199
33,45.1673,57.0324
33,38.2451,56.2006
33,62.2175,34.7201
33,48.0947,59.4217
33,66.1761,40.717
33,42.6596,60.1502
33,67.3705,36.8775
33,52.3879,62.7603
33,74.2524,44.1766
33,69.7097,42.222
33,45.8413,62.7387
33,71.206,38.5116
33,55.4678,65.398
33,78.2843,45.7182
33,50.4942,66.3722
33,80.5404,42.2326
33,76.1383,40.6304
33,82.5185,46.8222
33,58.7008,68.6848
33,85.188,43.2072
33,87.3215,47.4729
33,53.7707,69.3107
33,90.4277,43.686
33,81.124,60.9932
33,90.6451,47.7036
33,84.3149,57.3433
33,87.7945,55.3601
33,79.244,64.9548
33,94.04,43.8596
33,92.1597,54.998
33,89.2091,59.1106
33,85.0943,62.2932
33,96.0439,47.9853
33,61.6289,72.0608
33,78.3444,69.3116
33,82.9417,66.5236
33,100.14,48.5954
33,96.5363,56.0854
33,93.5232,59.332
33,99.8763,44.435
33,82.2404,71.2952
33,103.648,51.6481
33,101.059,57.7499
33,103.945,55.4962
33,78.3116,73.8709
33,104.086,45.9864
33,98.0225,60.9287
33,64.3234,75.6988
33,102.796,62.1913
33,107.33,50.0588
33,107.119,59.5382
33,107.979,54.2003
33,82.5679,76.2332
33,78.8819,78.6608
33,83.4175,81.401
33,79.5723,82.6215
33,84.1168,85.7086
33,80.2284,86.8533
34,100.49,59.6972
34,20.8908,20.0795
34,5.93326,21.9732
34,12.6092,16.5164
34,5.93326,21.9732
34,8.65373,18.4672
34,16.094,17.3244
34,4.25935,26.8851
34,3.26944,31.7401
34,6.28134,34.7881
34,36.0161,29.7178
34,28.1973,25.1432
34,24.0874,22.2952
34,31.6647,27.3519
34,22.6593,42.226
34,14.2761,38.8948
34,9.55183,36.8687
34,18.9057,40.7292
34,25.9213,43.6331
34,22.1011,16.0886
34,2.26032,20.389
34,0.360499,25.7501
34,2.26032,20.389
34,-0.841861,31.1177
34,12.6446,12.5174
34,4.93557,16.3425
34,8.88128,13.4509
34,18.4369,13.994
34,30.2451,21.7003
34,26.578,19.157
34,34.8013,24.5556
34,13.8348,43.0317
34,4.04855,38.1315
34,8.84898,40.9443
34,0.948021,35.2607
34,21.4957,46.0737
34,17.9169,44.6374
34,39.1675,26.7556
34,40.1755,31.4477
34,43.8697,28.476
34,44.562,32.8775
34,30.83,46.0499
34,48.3507,29.8505
34,26.9063,48.5231
34,48.6876,34.1512
34,34.7008,48.3569
34,52.9689,35.5575
34,38.2979,50.9912
34,53.006,31.352
34,31.1977,50.8702
34,41.1026,53.3917
34,57.3075,37.0975
34,57.728,32.9884
34,35.1771,53.6232
34,61.4329,38.7199
34,45.1673,57.0324
34,38.2451,56.2006
34,62.2175,34.7201
34,48.0947,59.4217
34,66.1761,40.717
34,42.6596,60.1502
34,67.3705,36.8775
34,52.3879,62.7603
34,74.2524,44.1766
34,69.7097,42.222
34,45.8413,62.7387
34,71.206,38.5116
34,55.4678,65.398
34,78.2843,45.7182
34,50.4942,66.3722
34,80.5404,42.2326
34,76.1383,40.6304
34,82.5185,46.8222
34,58.7008,68.6848
34,85.188,43.2072
34,87.3215,47.4729
34,53.7707,69.3107
34,90.4277,43.686
34,81.124,60.9932
34,90.6451,47.7036
34,84.3149,57.3433
34,87.7945,55.3601
34,79.244,64.9548
34,94.04,43.8596
34,92.1597,54.998
34,89.2091,59.1106
34,85.0943,62.2932
34,96.0439,47.9853
34,61.6289,72.0608
34,78.3444,69.3116
34,82.9417,66.5236
34,100.14,48.5954
34,96.5363,56.0854
34,93.5232,59.332
34,99.8763,44.435
34,82.2404,71.2952
34,103.648,51.6481
34,101.059,57.7499
34,103.945,55.4962
34,78.3116,73.8709
34,104.086,45.9864
34,98.0225,60.9287
34,64.3234,75.6988
34,102.796,62.1913
34,107.33,50.0588
34,107.119,59.5382
34,107.979,54.2003
34,82.5679,76.2332
34,78.8819,78.6608
34,83.4175,81.401
34,79.5723,82.6215
34,84.1168,85.7086
34,80.2284,86.8533
34,84.3308,90.3463
35,98.2208,58.8614
35,20.8908,20.0795
35,5.93326,21.9732
35,12.6092,16.5164
35,5.93326,21.9732
35,8.65373,18.4672
35,16.094,17.3244
35,4.25935,26.8851
35,3.26944,31.7401
35,6.28134,34.7881
35,36.0161,29.7178
35,28.1973,25.1432
35,24.0874,22.2952
35,31.6647,27.3519
35,22.6593,42.226
35,14.2761,38.8948
35,9.55183,36.8687
35,18.9057,40.7292
35,25.9213,43.6331
35,22.1011,16.0886
35,2.26032,20.389
35,0.360499,25.7501
35,2.26032,20.389
35,-0.841861,31.1177
35,12.6446,12.5174
35,4.93557,16.3425
35,8.88128,13.4509
35,18.4369,13.994
35,30.2451,21.7003
35,26.578,19.157
35,34.8013,24.5556
35,13.8348,43.0317
35,4.04855,38.1315
35,8.84898,40.9443
35,0.948021,35.2607
35,21.4957,46.0737
35,17.9169,44.6374
35,39.1675,26.7556
35,40.1755,31.4477
35,43.8697,28.476
35,44.562,32.8775
35,30.83,46.0499
35,48.3507,29.8505
35,26.9063,48.5231
35,48.6876,34.1512
35,34.7008,48.3569
35,52.9689,35.5575
35,38.2979,50.9912
35,53.006,31.352
35,31.1977,50.8702
35,41.1026,53.3917
35,57.3075,37.0975
35,57.728,32.9884
35,35.1771,53.6232
35,61.4329,38.7199
35,45.1673,57.0324
35,38.2451,56.2006
35,62.2175,34.7201
35,48.0947,59.4217
35,66.1761,40.717
35,42.6596,60.1502
35,67.3705,36.8775
35,52.3879,62.7603
35,74.2524,44.1766
35,69.7097,42.222
35,45.8413,62.7387
35,71.206,38.5116
35,55.4678,65.398
35,78.2843,45.7182
35,50.4942,66.3722
35,80.5404,42.2326
35,76.1383,40.6304
35,82.5185,46.8222
35,58.7008,68.6848
35,85.188,43.2072
35,87.3215,47.4729
35,53.7707,69.3107
35,90.4277,43.686
35,81.124,60.9932
35,90.6451,47.7036
35,84.3149,57.3433
35,87.7945,55.3601
35,79.244,64.9548
35,94.04,43.8596
35,92.1597,54.998
35,89.2091,59.1106
35,85.0943,62.2932
35,96.0439,47.9853
35,61.6289,72.0608
35,78.3444,69.3116
35,82.9417,66.5236
35,100.14,48.5954
35,96.5363,56.0854
35,93.5232,59.332
35,99.8763,44.435
35,82.2404,71.2952
35,103.648,51.6481
35,101.059,57.7499
35,103.945,55.4962
35,78.3116,73.8709
35,104.086,45.9864
35,98.0225,60.9287
35,64.3234,75.6988
35,102.796,62.1913
35,107.33,50.0588
35,107.119,59.5382
35,107.979,54.2003
35,82.5679,76.2332
35,78.8819,78.6608
35,83.4175,81.401
35,79.5723,82.6215
35,84.1168,85.7086
35,80.2284,86.8533
35,84.3308,90.3463
36,95.7531,57.9328
36,20.8908,20.0795
36,5.93326,21.9732
36,12.6092,16.5164
36,5.93326,21.9732
36,8.65373,18.4672
36,16.094,17.3244
36,4.25935,26.8851
36,3.26944,31.7401
36,6.28134,34.7881
36,36.0161,29.7178
36,28.1973,25.1432
36,24.0874,22.2952
36,31.6647,27.3519
36,22.6593,42.226
36,14.2761,38.8948
36,9.55183,36.8687
36,18.9057,40.7292
36,25.9213,43.6331
36,22.1011,16.0886
36,2.26032,20.389
36,0.360499,25.7501
36,2.26032,20.389
36,-0.841861,31.1177
36,12.6446,12.5174
36,4.93557,16.3425
36,8.88128,13.4509
36,18.4369,13.994
36,30.2451,21.7003
36,26.578,19.157
36,34.8013,24.5556
36,13.8348,43.0317
36,4.04855,38.1315
36,8.84898,40.9443
36,0.948021,35.2607
36,21.4957,46.0737
36,17.9169,44.6374
36,39.1675,26.7556
36,40.1755,31.4477
36,43.8697,28.476
36,44.562,32.8775
36,30.83,46.0499
36,48.3507,29.8505
36,26.9063,48.5231
36,48.6876,34.1512
36,34.7008,48.3569
36,52.9689,35.5575
36,38.2979,50.9912
36,53.006,31.352
36,31.1977,50.8702
36,41.1026,53.3917
36,57.3075,37.0975
36,57.728,32.9884
36,35.1771,53.6232
36,61.4329,38.7199
36,45.1673,57.0324
36,38.2451,56.2006
36,62.2175,34.7201
36,48.0947,59.4217
36,66.1761,40.717
36,42.6596,60.1502
36,67.3705,36.8775
36,52.3879,62.7603
36,74.2524,44.1766
36,69.7097,42.222
36,45.8413,62.7387
36,71.206,38.5116
36,55.4678,65.398
36,78.2843,45.7182
36,50.4942,66.3722
36,80.5404,42.2326
36,76.1383,40.6304
36,82.5185,46.8222
36,58.7008,68.6848
36,85.188,43.2072
36,87.3215,47.4729
36,53.7707,69.3107
36,90.4277,43.686
36,81.124,60.9932
36,90.6451,47.7036
36,84.3149,57.3433
36,87.7945,55.3601
36,79.244,64.9548
36,94.04,43.8596
36,92.1597,54.998
36,89.2091,59.1106
36,85.0943,62.2932
36,96.0439,47.9853
36,61.6289,72.0608
36,78.3444,69.3116
36,82.9417,66.5236
36,100.14,48.5954
36,96.5363,56.0854
36,93.5232,59.332
36,99.8763,44.435
36,82.2404,71.2952
36,103.648,51.6481
36,101.059,57.7499
36,103.945,55.4962
36,78.3116,73.8709
36,104.086,45.9864
36,98.0225,60.9287
36,64.3234,75.6988
36,102.796,62.1913
36,107.33,50.0588
36,107.119,59.5382
36,107.979,54.2003
36,82.5679,76.2332
36,78.8819,78.6608
36,83.4175,81.401
36,79.5723,82.6215
36,84.1168,85.7086
36,80.2284,86.8533
36,84.3308,90.3463
37,93.1727,57.1911
37,20.8908,20.0795
37,5.93326,21.9732
37,12.6092,16.5164
37,5.93326,21.9732
37,8.65373,18.4672
37,16.094,17.3244
37,4.25935,26.8851
37,3.26944,31.7401
37,6.28134,34.7881
37,36.0161,29.7178
37,28.1973,25.1432
37,24.0874,22.2952
37,31.6647,27.3519
37,22.6593,42.226
37,14.2761,38.8948
37,9.55183,36.8687
37,18.9057,40.7292
37,25.9213,43.6331
37,22.1011,16.0886
37,2.26032,20.389
37,0.360499,25.7501
37,2.26032,20.389
37,-0.841861,31.1177
37,12.6446,12.5174
37,4.93557,16.3425
37,8.88128,13.4509
37,18.4369,13.994
37,30.2451,21.7003
37,26.578,19.157
37,34.8013,24.5556
37,13.8348,43.0317
37,4.04855,38.1315
37,8.84898,40.9443
37,0.948021,35.2607
37,21.4957,46.0737
37,17.9169,44.6374
37,39.1675,26.7556
37,40.1755,31.4477
37,43.8697,28.476
37,44.562,32.8775
37,30.83,46.0499
37,48.3507,29.8505
37,26.9063,48.5231
37,48.6876,34.1512
37,34.7008,48.3569
37,52.9689,35.5575
37,38.2979,50.9912
37,53.006,31.352
37,31.1977,50.8702
37,41.1026,53.3917
37,57.3075,37.0975
37,57.728,32.9884
37,35.1771,53.6232
37,61.4329,38.7199
37,45.1673,57.0324
37,38.2451,56.2006
37,62.2175,34.7201
37,48.0947,59.4217
37,66.1761,40.717
37,42.6596,60.1502
37,67.3705,36.8775
37,52.3879,62.7603
37,74.2524,44.1766
37,69.7097,42.222
37,45.8413,62.7387
37,71.206,38.5116
37,55.4678,65.398
37,78.2843,45.7182
37,50.4942,66.3722
37,80.5404,42.2326
37,76.1383,40.6304
37,82.5185,46.8222
37,58.7008,68.6848
37,85.188,43.2072
37,87.3215,47.4729
37,53.7707,69.3107
37,90.4277,43.686
37,81.124,60.9932
37,90.6451,47.7036
37,84.3149,57.3433
37,87.7945,55.3601
37,79.244,64.9548
37,94.04,43.8596
37,92.1597,54.998
37,89.2091,59.1106
37,85.0943,62.2932
37,96.0439,47.9853
37,61.6289,72.0608
37,78.3444,69.3116
37,82.9417,66.5236
37,100.14,48.5954
37,96.5363,56.0854
37,93.5232,59.332
37,99.8763,44.435
37,82.2404,71.2952
37,103.648,51.6481
37,101.059,57.7499
37,103.945,55.4962
37,78.3116,73.8709
37,104.086,45.9864
37,98.0225,60.9287
37,64.3234,75.6988
37,102.796,62.1913
37,107.33,50.0588
37,107.119,59.5382
37,107.979,54.2003
37,82.5679,76.2332
37,78.8819,78.6608
37,83.4175,81.401
37,79.5723,82.6215
37,84.1168,85.7086
37,80.2284,86.8533
37,84.3308,90.3463
38,90.5657,56.9164
38,20.8908,20.0795
38,5.93326,21.9732
38,12.6092,16.5164
38,5.93326,21.9732
38,8.65373,18.4672
38,16.094,17.3244
38,4.25935,26.8851
38,3.26944,31.7401
38,6.28134,34.7881
38,36.0161,29.7178
38,28.1973,25.1432
38,24.0874,22.2952
38,31.6647,27.3519
38,22.6593,42.226
38,14.2761,38.8948
38,9.55183,36.8687
38,18.9057,40.7292
38,25.9213,43.6331
38,22.1011,16.0886
38,2.26032,20.389
38,0.360499,25.7501
38,2.26032,20.389
38,-0.841861,31.1177
38,12.6446,12.5174
38,4.93557,16.3425
38,8.88128,13.4509
38,18.4369,13.994
38,30.2451,21.7003
38,26.578,19.157
38,34.8013,24.5556
38,13.8348,43.0317
38,4.04855,38.1315
38,8.84898,40.9443
38,0.948021,35.2607
38,21.4957,46.0737
38,17.9169,44.6374
38,39.1675,26.7556
38,40.1755,31.4477
38,43.8697,28.476
38,44.562,32.8775
38,30.83,46.0499
38,48.3507,29.8505
38,26.9063,48.5231
38,48.6876,34.1512
38,34.7008,48.3569
38,52.9689,35.5575
38,38.2979,50.9912
38,53.006,31.352
38,31.1977,50.8702
38,41.1026,53.3917
38,57.3075,37.0975
38,57.728,32.9884
38,35.1771,53.6232
38,61.4329,38.7199
38,45.1673,57.0324
38,38.2451,56.2006
38,62.2175,34.7201
38,48.0947,59.4217
38,66.1761,40.717
38,42.6596,60.1502
38,67.3705,36.8775
38,52.3879,62.7603
38,74.2524,44.1766
38,69.7097,42.222
38,45.8413,62.7387
38,71.206,38.5116
38,55.4678,65.398
38,78.2843,45.7182
38,50.4942,66.3722
38,80.5404,42.2326
38,76.1383,40.6304
38,82.5185,46.8222
38,58.7008,68.6848
38,85.188,43.2072
38,87.3215,47.4729
38,53.7707,69.3107
38,90.4277,43.686
38,81.124,60.9932
38,90.6451,47.7036
38,84.3149,57.3433
38,87.7945,55.3601
38,79.244,64.9548
38,94.04,43.8596
38,92.1597,54.998
38,89.2091,59.1106
38,85.0943,62.2932
38,96.0439,47.9853
38,61.6289,72.0608
38,78.3444,69.3116
38,82.9417,66.5236
38,100.14,48.5954
38,96.5363,56.0854
38,93.5232,59.332
38,99.8763,44.435
38,82.2404,71.2952
38,103.648,51.6481
38,101.059,57.7499
38,103.945,55.4962
38,78.3116,73.8709
38,104.086,45.9864
38,98.0225,60.9287
38,64.3234,75.6988
38,102.796,62.1913
38,107.33,50.0588
38,107.119,59.5382
38,107.979,54.2003
38,82.5679,76.2332
38,78.8819,78.6608
38,83.4175,81.401
38,79.5723,82.6215
38,84.1168,85.7086
38,80.2284,86.8533
38,84.3308,90.3463
38,66.1629,79.6573
39,88.0177,57.3884
39,20.8908,20.0795
39,5.93326,21.9732
39,12.6092,16.5164
39,5.93326,21.9732
39,8.65373,18.4672
39,16.094,17.3244
39,4.25935,26.8851
39,3.26944,31.7401
39,6.28134,34.7881
39,36.0161,29.7178
39,28.1973,25.1432
39,24.0874,22.2952
39,31.6647,27.3519
39,22.6593,42.226
39,14.2761,38.8948
39,9.55183,36.8687
39,18.9057,40.7292
39,25.9213,43.6331
39,22.1011,16.0886
39,2.26032,20.389
39,0.360499,25.7501
39,2.26032,20.389
39,-0.841861,31.1177
39,12.6446,12.5174
39,4.93557,16.3425
39,8.88128,13.4509
39,18.4369,13.994
39,30.2451,21.7003
39,26.578,19.157
39,34.8013,24.5556
39,13.8348,43.0317
39,4.04855,38.1315
39,8.84898,40.9443
39,0.948021,35.2607
39,21.4957,46.0737
39,17.9169,44.6374
39,39.1675,26.7556
39,40.1755,31.4477
39,43.8697,28.476
39,44.562,32.8775
39,30.83,46.0499
39,48.3507,29.8505
39,26.9063,48.5231
39,48.6876,34.1512
39,34.7008,48.3569
39,52.9689,35.5575
39,38.2979,50.9912
39,53.006,31.352
39,31.1977,50.8702
39,41.1026,53.3917
39,57.3075,37.0975
39,57.728,32.9884
39,35.1771,53.6232
39,61.4329,38.7199
39,45.1673,57.0324
39,38.2451,56.2006
39,62.2175,34.7201
39,48.0947,59.4217
39,66.1761,40.717
39,42.6596,60.1502
39,67.3705,36.8775
39,52.3879,62.7603
39,74.2524,44.1766
39,69.7097,42.222
39,45.8413,62.7387
39,71.206,38.5116
39,55.4678,65.398
39,78.2843,45.7182
39,50.4942,66.3722
39,80.5404,42.2326
39,76.1383,40.6304
39,82.5185,46.8222
39,58.7008,68.6848
39,85.188,43.2072
39,87.3215,47.4729
39,53.7707,69.3107
39,90.4277,43.686
39,81.124,60.9932
39,90.6451,47.7036
39,84.3149,57.3433
39,87.7945,55.3601
39,79.244,64.9548
39,94.04,43.8596
39,92.1597,54.998
39,89.2091,59.1106
39,85.0943,62.2932
39,96.0439,47.9853
39,61.6289,72.0608
39,78.3444,69.3116
39,82.9417,66.5236
39,100.14,48.5954
39,96.5363,56.0854
39,93.5232,59.332
39,99.8763,44.435
39,82.2404,71.2952
39,103.648,51.6481
39,101.059,57.7499
39,103.945,55.4962
39,78.3116,73.8709
39,104.086,45.9864
39,98.0225,60.9287
39,64.3234,75.6988
39,102.796,62.1913
39,107.33,50.0588
39,107.119,59.5382
39,107.979,54.2003
39,82.5679,76.2332
39,78.8819,78.6608
39,83.4175,81.401
39,79.5723,82.6215
39,84.1168,85.7086
39,80.2284,86.8533
39,84.3308,90.3463
39,66.1629,79.6573
39,80.153,91.3165
39,67.2139,84.2932
39,60.2203,76.7553
39,62.4335,81.1242
39,57.1657,72.9877
40,85.846,58.6831
40,20.8908,20.0795
40,5.93326,21.9732
40,12.6092,16.5164
40,5.93326,21.9732
40,8.65373,18.4672
40,16.094,17.3244
40,4.25935,26.8851
40,3.26944,31.7401
40,6.28134,34.7881
40,36.0161,29.7178
40,28.1973,25.1432
40,24.0874,22.2952
40,31.6647,27.3519
40,22.6593,42.226
40,14.2761,38.8948
40,9.55183,36.8687
40,18.9057,40.7292
40,25.9213,43.6331
40,22.1011,16.0886
40,2.26032,20.389
40,0.360499,25.7501
40,2.26032,20.389
40,-0.841861,31.1177
40,12.6446,12.5174
40,4.93557,16.3425
40,8.88128,13.4509
40,18.4369,13.994
40,30.2451,21.7003
40,26.578,19.157
40,34.8013,24.5556
40,13.8348,43.0317
40,4.04855,38.1315
40,8.84898,40.9443
40,0.948021,35.2607
40,21.4957,46.0737
40,17.9169,44.6374
40,39.1675,26.7556
40,40.1755,31.4477
40,43.8697,28.476
40,44.562,32.8775
40,30.83,46.0499
40,48.3507,29.8505
40,26.9063,48.5231
40,48.6876,34.1512
40,34.7008,48.3569
40,52.9689,35.5575
40,38.2979,50.9912
40,53.006,31.352
40,31.1977,50.8702
40,41.1026,53.3917
40,57.3075,37.0975
40,57.728,32.9884
40,35.1771,53.6232
40,61.4329,38.7199
40,45.1673,57.0324
40,38.2451,56.2006
40,62.2175,34.7201
40,48.0947,59.4217
40,66.1761,40.717
40,42.6596,60.1502
40,67.3705,36.8775
40,52.3879,62.7603
40,74.2524,44.1766
40,69.7097,42.222
40,45.8413,62.7387
40,71.206,38.5116
40,55.4678,65.398
40,78.2843,45.7182
40,50.4942,66.3722
40,80.5404,42.2326
40,76.1383,40.6304
40,82.5185,46.8222
40,58.7008,68.6848
40,85.188,43.2072
40,87.3215,47.4729
40,53.7707,69.3107
40,90.4277,43.686
40,81.124,60.9932
40,90.6451,47.7036
40,84.3149,57.3433
40,87.7945,55.3601
40,79.244,64.9548
40,94.04,43.8596
40,92.1597,54.998
40,89.2091,59.1106
40,85.0943,62.2932
40,96.0439,47.9853
40,61.6289,72.0608
40,78.3444,69.3116
40,82.9417,66.5236
40,100.14,48.5954
40,96.5363,56.0854
40,93.5232,59.332
40,99.8763,44.435
40,82.2404,71.2952
